t_ms,V_mV,m,h,n
72.15,0.0036,0.05296,0.596,0.31773
72.16,0.0036,0.05296,0.596,0.31773
72.17,0.0036,0.05296,0.596,0.31773
72.18,0.0036,0.05296,0.596,0.31773
72.19,0.0036,0.05296,0.596,0.31773
72.2,0.0036,0.05296,0.596,0.31773
72.21,0.0036,0.05296,0.596,0.31773
72.22,0.0036,0.05296,0.596,0.31773
72.23,0.0036,0.05296,0.596,0.31773
72.24,0.0036,0.05296,0.596,0.31773
72.25,0.0036,0.05296,0.596,0.31773
72.26,0.0036,0.05296,0.596,0.31773
72.27,0.0036,0.05296,0.596,0.31773
72.28,0.0036,0.05296,0.596,0.31773
72.29,0.0036,0.05296,0.596,0.31773
72.3,0.0036,0.05296,0.596,0.31773
72.31,0.0036,0.05296,0.596,0.31773
72.32,0.0036,0.05296,0.596,0.31773
72.33,0.0036,0.05296,0.596,0.31773
72.34,0.0036,0.05296,0.596,0.31773
72.35,0.0036,0.05296,0.596,0.31773
72.36,0.0036,0.05296,0.596,0.31773
72.37,0.0036,0.05296,0.596,0.31773
72.38,0.0036,0.05296,0.596,0.31773
72.39,0.0036,0.05296,0.596,0.31773
72.4,0.0036,0.05296,0.596,0.31773
72.41,0.0036,0.05296,0.596,0.31773
72.42,0.0036,0.05296,0.596,0.31773
72.43,0.0036,0.05296,0.596,0.31773
72.44,0.0036,0.05296,0.596,0.31773
72.45,0.0036,0.05296,0.596,0.31773
72.46,0.0036,0.05296,0.596,0.31773
72.47,0.0036,0.05296,0.596,0.31773
72.48,0.0036,0.05296,0.596,0.31773
72.49,0.0036,0.05296,0.596,0.31773
72.5,0.0036,0.05296,0.596,0.31773
72.51,0.0036,0.05296,0.596,0.31773
72.52,0.0036,0.05296,0.596,0.31773
72.53,0.0036,0.05296,0.596,0.31773
72.54,0.0036,0.05296,0.596,0.31773
72.55,0.0036,0.05296,0.596,0.31773
72.56,0.0036,0.05296,0.596,0.31773
72.57,0.0036,0.05296,0.596,0.31773
72.58,0.0036,0.05296,0.596,0.31773
72.59,0.0036,0.05296,0.596,0.31773
72.6,0.0036,0.05296,0.596,0.31773
72.61,0.0036,0.05296,0.596,0.31773
72.62,0.0036,0.05296,0.596,0.31773
72.63,0.0036,0.05296,0.596,0.31773
72.64,0.0036,0.05296,0.596,0.31773
72.65,0.0036,0.05296,0.596,0.31773
72.66,0.0036,0.05296,0.596,0.31773
72.67,0.0036,0.05296,0.596,0.31773
72.68,0.0036,0.05296,0.596,0.31773
72.69,0.0036,0.05296,0.596,0.31773
72.7,0.0036,0.05296,0.596,0.31773
72.71,0.0036,0.05296,0.596,0.31773
72.72,0.0036,0.05296,0.596,0.31773
72.73,0.0036,0.05296,0.596,0.31773
72.74,0.0036,0.05296,0.596,0.31773
72.75,0.0036,0.05296,0.596,0.31773
72.76,0.0036,0.05296,0.596,0.31773
72.77,0.0036,0.05296,0.596,0.31773
72.78,0.0036,0.05296,0.596,0.31773
72.79,0.0036,0.05296,0.596,0.31773
72.8,0.0036,0.05296,0.596,0.31773
72.81,0.0036,0.05296,0.596,0.31773
72.82,0.0036,0.05296,0.596,0.31773
72.83,0.0036,0.05296,0.596,0.31773
72.84,0.0036,0.05296,0.596,0.31773
72.85,0.0036,0.05296,0.596,0.31773
72.86,0.0036,0.05296,0.596,0.31773
72.87,0.0036,0.05296,0.596,0.31773
72.88,0.0036,0.05296,0.596,0.31773
72.89,0.0036,0.05296,0.596,0.31773
72.9,0.0036,0.05296,0.596,0.31773
72.91,0.0036,0.05296,0.596,0.31773
72.92,0.0036,0.05296,0.596,0.31773
72.93,0.0036,0.05296,0.596,0.31773
72.94,0.0036,0.05296,0.596,0.31773
72.95,0.0036,0.05296,0.596,0.31773
72.96,0.0036,0.05296,0.596,0.31773
72.97,0.0036,0.05296,0.596,0.31773
72.98,0.0036,0.05296,0.596,0.31773
72.99,0.0036,0.05296,0.596,0.31773
73.0,0.0036,0.05296,0.596,0.31773
73.01,0.0036,0.05296,0.596,0.31773
73.02,0.0036,0.05296,0.596,0.31773
73.03,0.0036,0.05296,0.596,0.31773
73.04,0.0036,0.05296,0.596,0.31773
73.05,0.0036,0.05296,0.596,0.31773
73.06,0.0036,0.05296,0.596,0.31773
73.07,0.0036,0.05296,0.596,0.31773
73.08,0.0036,0.05296,0.596,0.31773
73.09,0.0036,0.05296,0.596,0.31773
73.1,0.0036,0.05296,0.596,0.31773
73.11,0.0036,0.05296,0.596,0.31773
73.12,0.0036,0.05296,0.596,0.31773
73.13,0.0036,0.05296,0.596,0.31773
73.14,0.0036,0.05296,0.596,0.31773
73.15,0.0036,0.05296,0.596,0.31773
73.16,0.0036,0.05296,0.596,0.31773
73.17,0.0036,0.05296,0.596,0.31773
73.18,0.0036,0.05296,0.596,0.31773
73.19,0.0036,0.05296,0.596,0.31773
73.2,0.0036,0.05296,0.596,0.31773
73.21,0.0036,0.05296,0.596,0.31773
73.22,0.0036,0.05296,0.596,0.31773
73.23,0.0036,0.05296,0.596,0.31773
73.24,0.0036,0.05296,0.596,0.31773
73.25,0.0036,0.05296,0.596,0.31773
73.26,0.0036,0.05296,0.596,0.31773
73.27,0.0036,0.05296,0.596,0.31773
73.28,0.0036,0.05296,0.596,0.31773
73.29,0.0036,0.05296,0.596,0.31773
73.3,0.0036,0.05296,0.596,0.31773
73.31,0.0036,0.05296,0.596,0.31773
73.32,0.0036,0.05296,0.596,0.31773
73.33,0.0036,0.05296,0.596,0.31773
73.34,0.0036,0.05296,0.596,0.31773
73.35,0.0036,0.05296,0.596,0.31773
73.36,0.0036,0.05296,0.596,0.31773
73.37,0.0036,0.05296,0.596,0.31773
73.38,0.0036,0.05296,0.596,0.31773
73.39,0.0036,0.05296,0.596,0.31773
73.4,0.0036,0.05296,0.596,0.31773
73.41,0.0036,0.05296,0.596,0.31773
73.42,0.0036,0.05296,0.596,0.31773
73.43,0.0036,0.05296,0.596,0.31773
73.44,0.0036,0.05296,0.596,0.31773
73.45,0.0036,0.05296,0.596,0.31773
73.46,0.0036,0.05296,0.596,0.31773
73.47,0.0036,0.05296,0.596,0.31773
73.48,0.0036,0.05296,0.596,0.31773
73.49,0.0036,0.05296,0.596,0.31773
73.5,0.0036,0.05296,0.596,0.31773
73.51,0.0036,0.05296,0.596,0.31773
73.52,0.0036,0.05296,0.596,0.31773
73.53,0.0036,0.05296,0.596,0.31773
73.54,0.0036,0.05296,0.596,0.31773
73.55,0.0036,0.05296,0.596,0.31773
73.56,0.0036,0.05296,0.596,0.31773
73.57,0.0036,0.05296,0.596,0.31773
73.58,0.0036,0.05296,0.596,0.31773
73.59,0.0036,0.05296,0.596,0.31773
73.6,0.0036,0.05296,0.596,0.31773
73.61,0.0036,0.05296,0.596,0.31773
73.62,0.0036,0.05296,0.596,0.31773
73.63,0.0036,0.05296,0.596,0.31773
73.64,0.0036,0.05296,0.596,0.31773
73.65,0.0036,0.05296,0.596,0.31773
73.66,0.0036,0.05296,0.596,0.31773
73.67,0.0036,0.05296,0.596,0.31773
73.68,0.0036,0.05296,0.596,0.31773
73.69,0.0036,0.05296,0.596,0.31773
73.7,0.0036,0.05296,0.596,0.31773
73.71,0.0036,0.05296,0.596,0.31773
73.72,0.0036,0.05296,0.596,0.31773
73.73,0.0036,0.05296,0.596,0.31773
73.74,0.0036,0.05296,0.596,0.31773
73.75,0.0036,0.05296,0.596,0.31773
73.76,0.0036,0.05296,0.596,0.31773
73.77,0.0036,0.05296,0.596,0.31773
73.78,0.0036,0.05296,0.596,0.31773
73.79,0.0036,0.05296,0.596,0.31773
73.8,0.0036,0.05296,0.596,0.31773
73.81,0.0036,0.05296,0.596,0.31773
73.82,0.0036,0.05296,0.596,0.31773
73.83,0.0036,0.05296,0.596,0.31773
73.84,0.0036,0.05296,0.596,0.31773
73.85,0.0036,0.05296,0.596,0.31773
73.86,0.0036,0.05296,0.596,0.31773
73.87,0.0036,0.05296,0.596,0.31773
73.88,0.0036,0.05296,0.596,0.31773
73.89,0.0036,0.05296,0.596,0.31773
73.9,0.0036,0.05296,0.596,0.31773
73.91,0.0036,0.05296,0.596,0.31773
73.92,0.0036,0.05296,0.596,0.31773
73.93,0.0036,0.05296,0.596,0.31773
73.94,0.0036,0.05296,0.596,0.31773
73.95,0.0036,0.05296,0.596,0.31773
73.96,0.0036,0.05296,0.596,0.31773
73.97,0.0036,0.05296,0.596,0.31773
73.98,0.0036,0.05296,0.596,0.31773
73.99,0.0036,0.05296,0.596,0.31773
74.0,0.0036,0.05296,0.596,0.31773
74.01,0.0036,0.05296,0.596,0.31773
74.02,0.0036,0.05296,0.596,0.31773
74.03,0.0036,0.05296,0.596,0.31773
74.04,0.0036,0.05296,0.596,0.31773
74.05,0.0036,0.05296,0.596,0.31773
74.06,0.0036,0.05296,0.596,0.31773
74.07,0.0036,0.05296,0.596,0.31773
74.08,0.0036,0.05296,0.596,0.31773
74.09,0.0036,0.05296,0.596,0.31773
74.1,0.0036,0.05296,0.596,0.31773
74.11,0.0036,0.05296,0.596,0.31773
74.12,0.0036,0.05296,0.596,0.31773
74.13,0.0036,0.05296,0.596,0.31773
74.14,0.0036,0.05296,0.596,0.31773
74.15,0.0036,0.05296,0.596,0.31773
74.16,0.0036,0.05296,0.596,0.31773
74.17,0.0036,0.05296,0.596,0.31773
74.18,0.0036,0.05296,0.596,0.31773
74.19,0.0036,0.05296,0.596,0.31773
74.2,0.0036,0.05296,0.596,0.31773
74.21,0.0036,0.05296,0.596,0.31773
74.22,0.0036,0.05296,0.596,0.31773
74.23,0.0036,0.05296,0.596,0.31773
74.24,0.0036,0.05296,0.596,0.31773
74.25,0.0036,0.05296,0.596,0.31773
74.26,0.0036,0.05296,0.596,0.31773
74.27,0.0036,0.05296,0.596,0.31773
74.28,0.0036,0.05296,0.596,0.31773
74.29,0.0036,0.05296,0.596,0.31773
74.3,0.0036,0.05296,0.596,0.31773
74.31,0.0036,0.05296,0.596,0.31773
74.32,0.0036,0.05296,0.596,0.31773
74.33,0.0036,0.05296,0.596,0.31773
74.34,0.0036,0.05296,0.596,0.31773
74.35,0.0036,0.05296,0.596,0.31773
74.36,0.0036,0.05296,0.596,0.31773
74.37,0.0036,0.05296,0.596,0.31773
74.38,0.0036,0.05296,0.596,0.31773
74.39,0.0036,0.05296,0.596,0.31773
74.4,0.0036,0.05296,0.596,0.31773
74.41,0.0036,0.05296,0.596,0.31773
74.42,0.0036,0.05296,0.596,0.31773
74.43,0.0036,0.05296,0.596,0.31773
74.44,0.0036,0.05296,0.596,0.31773
74.45,0.0036,0.05296,0.596,0.31773
74.46,0.0036,0.05296,0.596,0.31773
74.47,0.0036,0.05296,0.596,0.31773
74.48,0.0036,0.05296,0.596,0.31773
74.49,0.0036,0.05296,0.596,0.31773
74.5,0.0036,0.05296,0.596,0.31773
74.51,0.0036,0.05296,0.596,0.31773
74.52,0.0036,0.05296,0.596,0.31773
74.53,0.0036,0.05296,0.596,0.31773
74.54,0.0036,0.05296,0.596,0.31773
74.55,0.0036,0.05296,0.596,0.31773
74.56,0.0036,0.05296,0.596,0.31773
74.57,0.0036,0.05296,0.596,0.31773
74.58,0.0036,0.05296,0.596,0.31773
74.59,0.0036,0.05296,0.596,0.31773
74.6,0.0036,0.05296,0.596,0.31773
74.61,0.0036,0.05296,0.596,0.31773
74.62,0.0036,0.05296,0.596,0.31773
74.63,0.0036,0.05296,0.596,0.31773
74.64,0.0036,0.05296,0.596,0.31773
74.65,0.0036,0.05296,0.596,0.31773
74.66,0.0036,0.05296,0.596,0.31773
74.67,0.0036,0.05296,0.596,0.31773
74.68,0.0036,0.05296,0.596,0.31773
74.69,0.0036,0.05296,0.596,0.31773
74.7,0.0036,0.05296,0.596,0.31773
74.71,0.0036,0.05296,0.596,0.31773
74.72,0.0036,0.05296,0.596,0.31773
74.73,0.0036,0.05296,0.596,0.31773
74.74,0.0036,0.05296,0.596,0.31773
74.75,0.0036,0.05296,0.596,0.31773
74.76,0.0036,0.05296,0.596,0.31773
74.77,0.0036,0.05296,0.596,0.31773
74.78,0.0036,0.05296,0.596,0.31773
74.79,0.0036,0.05296,0.596,0.31773
74.8,0.0036,0.05296,0.596,0.31773
74.81,0.0036,0.05296,0.596,0.31773
74.82,0.0036,0.05296,0.596,0.31773
74.83,0.0036,0.05296,0.596,0.31773
74.84,0.0036,0.05296,0.596,0.31773
74.85,0.0036,0.05296,0.596,0.31773
74.86,0.0036,0.05296,0.596,0.31773
74.87,0.0036,0.05296,0.596,0.31773
74.88,0.0036,0.05296,0.596,0.31773
74.89,0.0036,0.05296,0.596,0.31773
74.9,0.0036,0.05296,0.596,0.31773
74.91,0.0036,0.05296,0.596,0.31773
74.92,0.0036,0.05296,0.596,0.31773
74.93,0.0036,0.05296,0.596,0.31773
74.94,0.0036,0.05296,0.596,0.31773
74.95,0.0036,0.05296,0.596,0.31773
74.96,0.0036,0.05296,0.596,0.31773
74.97,0.0036,0.05296,0.596,0.31773
74.98,0.0036,0.05296,0.596,0.31773
74.99,0.0036,0.05296,0.596,0.31773
75.0,0.0036,0.05296,0.596,0.31773
75.01,0.0036,0.05296,0.596,0.31773
75.02,0.0036,0.05296,0.596,0.31773
75.03,0.0036,0.05296,0.596,0.31773
75.04,0.0036,0.05296,0.596,0.31773
75.05,0.0036,0.05296,0.596,0.31773
75.06,0.0036,0.05296,0.596,0.31773
75.07,0.0036,0.05296,0.596,0.31773
75.08,0.0036,0.05296,0.596,0.31773
75.09,0.0036,0.05296,0.596,0.31773
75.1,0.0036,0.05296,0.596,0.31773
75.11,0.0036,0.05296,0.596,0.31773
75.12,0.0036,0.05296,0.596,0.31773
75.13,0.0036,0.05296,0.596,0.31773
75.14,0.0036,0.05296,0.596,0.31773
75.15,0.0036,0.05296,0.596,0.31773
75.16,0.0036,0.05296,0.596,0.31773
75.17,0.0036,0.05296,0.596,0.31773
75.18,0.0036,0.05296,0.596,0.31773
75.19,0.0036,0.05296,0.596,0.31773
75.2,0.0036,0.05296,0.596,0.31773
75.21,0.0036,0.05296,0.596,0.31773
75.22,0.0036,0.05296,0.596,0.31773
75.23,0.0036,0.05296,0.596,0.31773
75.24,0.0036,0.05296,0.596,0.31773
75.25,0.0036,0.05296,0.596,0.31773
75.26,0.0036,0.05296,0.596,0.31773
75.27,0.0036,0.05296,0.596,0.31773
75.28,0.0036,0.05296,0.596,0.31773
75.29,0.0036,0.05296,0.596,0.31773
75.3,0.0036,0.05296,0.596,0.31773
75.31,0.0036,0.05296,0.596,0.31773
75.32,0.0036,0.05296,0.596,0.31773
75.33,0.0036,0.05296,0.596,0.31773
75.34,0.0036,0.05296,0.596,0.31773
75.35,0.0036,0.05296,0.596,0.31773
75.36,0.0036,0.05296,0.596,0.31773
75.37,0.0036,0.05296,0.596,0.31773
75.38,0.0036,0.05296,0.596,0.31773
75.39,0.0036,0.05296,0.596,0.31773
75.4,0.0036,0.05296,0.596,0.31773
75.41,0.0036,0.05296,0.596,0.31773
75.42,0.0036,0.05296,0.596,0.31773
75.43,0.0036,0.05296,0.596,0.31773
75.44,0.0036,0.05296,0.596,0.31773
75.45,0.0036,0.05296,0.596,0.31773
75.46,0.0036,0.05296,0.596,0.31773
75.47,0.0036,0.05296,0.596,0.31773
75.48,0.0036,0.05296,0.596,0.31773
75.49,0.0036,0.05296,0.596,0.31773
75.5,0.0036,0.05296,0.596,0.31773
75.51,0.0036,0.05296,0.596,0.31773
75.52,0.0036,0.05296,0.596,0.31773
75.53,0.0036,0.05296,0.596,0.31773
75.54,0.0036,0.05296,0.596,0.31773
75.55,0.0036,0.05296,0.596,0.31773
75.56,0.0036,0.05296,0.596,0.31773
75.57,0.0036,0.05296,0.596,0.31773
75.58,0.0036,0.05296,0.596,0.31773
75.59,0.0036,0.05296,0.596,0.31773
75.6,0.0036,0.05296,0.596,0.31773
75.61,0.0036,0.05296,0.596,0.31773
75.62,0.0036,0.05296,0.596,0.31773
75.63,0.0036,0.05296,0.596,0.31773
75.64,0.0036,0.05296,0.596,0.31773
75.65,0.0036,0.05296,0.596,0.31773
75.66,0.0036,0.05296,0.596,0.31773
75.67,0.0036,0.05296,0.596,0.31773
75.68,0.0036,0.05296,0.596,0.31773
75.69,0.0036,0.05296,0.596,0.31773
75.7,0.0036,0.05296,0.596,0.31773
75.71,0.0036,0.05296,0.596,0.31773
75.72,0.0036,0.05296,0.596,0.31773
75.73,0.0036,0.05296,0.596,0.31773
75.74,0.0036,0.05296,0.596,0.31773
75.75,0.0036,0.05296,0.596,0.31773
75.76,0.0036,0.05296,0.596,0.31773
75.77,0.0036,0.05296,0.596,0.31773
75.78,0.0036,0.05296,0.596,0.31773
75.79,0.0036,0.05296,0.596,0.31773
75.8,0.0036,0.05296,0.596,0.31773
75.81,0.0036,0.05296,0.596,0.31773
75.82,0.0036,0.05296,0.596,0.31773
75.83,0.0036,0.05296,0.596,0.31773
75.84,0.0036,0.05296,0.596,0.31773
75.85,0.0036,0.05296,0.596,0.31773
75.86,0.0036,0.05296,0.596,0.31773
75.87,0.0036,0.05296,0.596,0.31773
75.88,0.0036,0.05296,0.596,0.31773
75.89,0.0036,0.05296,0.596,0.31773
75.9,0.0036,0.05296,0.596,0.31773
75.91,0.0036,0.05296,0.596,0.31773
75.92,0.0036,0.05296,0.596,0.31773
75.93,0.0036,0.05296,0.596,0.31773
75.94,0.0036,0.05296,0.596,0.31773
75.95,0.0036,0.05296,0.596,0.31773
75.96,0.0036,0.05296,0.596,0.31773
75.97,0.0036,0.05296,0.596,0.31773
75.98,0.0036,0.05296,0.596,0.31773
75.99,0.0036,0.05296,0.596,0.31773
76.0,0.0036,0.05296,0.596,0.31773
76.01,0.0036,0.05296,0.596,0.31773
76.02,0.0036,0.05296,0.596,0.31773
76.03,0.0036,0.05296,0.596,0.31773
76.04,0.0036,0.05296,0.596,0.31773
76.05,0.0036,0.05296,0.596,0.31773
76.06,0.0036,0.05296,0.596,0.31773
76.07,0.0036,0.05296,0.596,0.31773
76.08,0.0036,0.05296,0.596,0.31773
76.09,0.0036,0.05296,0.596,0.31773
76.1,0.0036,0.05296,0.596,0.31773
76.11,0.0036,0.05296,0.596,0.31773
76.12,0.0036,0.05296,0.596,0.31773
76.13,0.0036,0.05296,0.596,0.31773
76.14,0.0036,0.05296,0.596,0.31773
76.15,0.0036,0.05296,0.596,0.31773
76.16,0.0036,0.05296,0.596,0.31773
76.17,0.0036,0.05296,0.596,0.31773
76.18,0.0036,0.05296,0.596,0.31773
76.19,0.0036,0.05296,0.596,0.31773
76.2,0.0036,0.05296,0.596,0.31773
76.21,0.0036,0.05296,0.596,0.31773
76.22,0.0036,0.05296,0.596,0.31773
76.23,0.0036,0.05296,0.596,0.31773
76.24,0.0036,0.05296,0.596,0.31773
76.25,0.0036,0.05296,0.596,0.31773
76.26,0.0036,0.05296,0.596,0.31773
76.27,0.0036,0.05296,0.596,0.31773
76.28,0.0036,0.05296,0.596,0.31773
76.29,0.0036,0.05296,0.596,0.31773
76.3,0.0036,0.05296,0.596,0.31773
76.31,0.0036,0.05296,0.596,0.31773
76.32,0.0036,0.05296,0.596,0.31773
76.33,0.0036,0.05296,0.596,0.31773
76.34,0.0036,0.05296,0.596,0.31773
76.35,0.0036,0.05296,0.596,0.31773
76.36,0.0036,0.05296,0.596,0.31773
76.37,0.0036,0.05296,0.596,0.31773
76.38,0.0036,0.05296,0.596,0.31773
76.39,0.0036,0.05296,0.596,0.31773
76.4,0.0036,0.05296,0.596,0.31773
76.41,0.0036,0.05296,0.596,0.31773
76.42,0.0036,0.05296,0.596,0.31773
76.43,0.0036,0.05296,0.596,0.31773
76.44,0.0036,0.05296,0.596,0.31773
76.45,0.0036,0.05296,0.596,0.31773
76.46,0.0036,0.05296,0.596,0.31773
76.47,0.0036,0.05296,0.596,0.31773
76.48,0.0036,0.05296,0.596,0.31773
76.49,0.0036,0.05296,0.596,0.31773
76.5,0.0036,0.05296,0.596,0.31773
76.51,0.0036,0.05296,0.596,0.31773
76.52,0.0036,0.05296,0.596,0.31773
76.53,0.0036,0.05296,0.596,0.31773
76.54,0.0036,0.05296,0.596,0.31773
76.55,0.0036,0.05296,0.596,0.31773
76.56,0.0036,0.05296,0.596,0.31773
76.57,0.0036,0.05296,0.596,0.31773
76.58,0.0036,0.05296,0.596,0.31773
76.59,0.0036,0.05296,0.596,0.31773
76.6,0.0036,0.05296,0.596,0.31773
76.61,0.0036,0.05296,0.596,0.31773
76.62,0.0036,0.05296,0.596,0.31773
76.63,0.0036,0.05296,0.596,0.31773
76.64,0.0036,0.05296,0.596,0.31773
76.65,0.0036,0.05296,0.596,0.31773
76.66,0.0036,0.05296,0.596,0.31773
76.67,0.0036,0.05296,0.596,0.31773
76.68,0.0036,0.05296,0.596,0.31773
76.69,0.0036,0.05296,0.596,0.31773
76.7,0.0036,0.05296,0.596,0.31773
76.71,0.0036,0.05296,0.596,0.31773
76.72,0.0036,0.05296,0.596,0.31773
76.73,0.0036,0.05296,0.596,0.31773
76.74,0.0036,0.05296,0.596,0.31773
76.75,0.0036,0.05296,0.596,0.31773
76.76,0.0036,0.05296,0.596,0.31773
76.77,0.0036,0.05296,0.596,0.31773
76.78,0.0036,0.05296,0.596,0.31773
76.79,0.0036,0.05296,0.596,0.31773
76.8,0.0036,0.05296,0.596,0.31773
76.81,0.0036,0.05296,0.596,0.31773
76.82,0.0036,0.05296,0.596,0.31773
76.83,0.0036,0.05296,0.596,0.31773
76.84,0.0036,0.05296,0.596,0.31773
76.85,0.0036,0.05296,0.596,0.31773
76.86,0.0036,0.05296,0.596,0.31773
76.87,0.0036,0.05296,0.596,0.31773
76.88,0.0036,0.05296,0.596,0.31773
76.89,0.0036,0.05296,0.596,0.31773
76.9,0.0036,0.05296,0.596,0.31773
76.91,0.0036,0.05296,0.596,0.31773
76.92,0.0036,0.05296,0.596,0.31773
76.93,0.0036,0.05296,0.596,0.31773
76.94,0.0036,0.05296,0.596,0.31773
76.95,0.0036,0.05296,0.596,0.31773
76.96,0.0036,0.05296,0.596,0.31773
76.97,0.0036,0.05296,0.596,0.31773
76.98,0.0036,0.05296,0.596,0.31773
76.99,0.0036,0.05296,0.596,0.31773
77.0,0.0036,0.05296,0.596,0.31773
77.01,0.0036,0.05296,0.596,0.31773
77.02,0.0036,0.05296,0.596,0.31773
77.03,0.0036,0.05296,0.596,0.31773
77.04,0.0036,0.05296,0.596,0.31773
77.05,0.0036,0.05296,0.596,0.31773
77.06,0.0036,0.05296,0.596,0.31773
77.07,0.0036,0.05296,0.596,0.31773
77.08,0.0036,0.05296,0.596,0.31773
77.09,0.0036,0.05296,0.596,0.31773
77.1,0.0036,0.05296,0.596,0.31773
77.11,0.0036,0.05296,0.596,0.31773
77.12,0.0036,0.05296,0.596,0.31773
77.13,0.0036,0.05296,0.596,0.31773
77.14,0.0036,0.05296,0.596,0.31773
77.15,0.0036,0.05296,0.596,0.31773
77.16,0.0036,0.05296,0.596,0.31773
77.17,0.0036,0.05296,0.596,0.31773
77.18,0.0036,0.05296,0.596,0.31773
77.19,0.0036,0.05296,0.596,0.31773
77.2,0.0036,0.05296,0.596,0.31773
77.21,0.0036,0.05296,0.596,0.31773
77.22,0.0036,0.05296,0.596,0.31773
77.23,0.0036,0.05296,0.596,0.31773
77.24,0.0036,0.05296,0.596,0.31773
77.25,0.0036,0.05296,0.596,0.31773
77.26,0.0036,0.05296,0.596,0.31773
77.27,0.0036,0.05296,0.596,0.31773
77.28,0.0036,0.05296,0.596,0.31773
77.29,0.0036,0.05296,0.596,0.31773
77.3,0.0036,0.05296,0.596,0.31773
77.31,0.0036,0.05296,0.596,0.31773
77.32,0.0036,0.05296,0.596,0.31773
77.33,0.0036,0.05296,0.596,0.31773
77.34,0.0036,0.05296,0.596,0.31773
77.35,0.0036,0.05296,0.596,0.31773
77.36,0.0036,0.05296,0.596,0.31773
77.37,0.0036,0.05296,0.596,0.31773
77.38,0.0036,0.05296,0.596,0.31773
77.39,0.0036,0.05296,0.596,0.31773
77.4,0.0036,0.05296,0.596,0.31773
77.41,0.0036,0.05296,0.596,0.31773
77.42,0.0036,0.05296,0.596,0.31773
77.43,0.0036,0.05296,0.596,0.31773
77.44,0.0036,0.05296,0.596,0.31773
77.45,0.0036,0.05296,0.596,0.31773
77.46,0.0036,0.05296,0.596,0.31773
77.47,0.0036,0.05296,0.596,0.31773
77.48,0.0036,0.05296,0.596,0.31773
77.49,0.0036,0.05296,0.596,0.31773
77.5,0.0036,0.05296,0.596,0.31773
77.51,0.0036,0.05296,0.596,0.31773
77.52,0.0036,0.05296,0.596,0.31773
77.53,0.0036,0.05296,0.596,0.31773
77.54,0.0036,0.05296,0.596,0.31773
77.55,0.0036,0.05296,0.596,0.31773
77.56,0.0036,0.05296,0.596,0.31773
77.57,0.0036,0.05296,0.596,0.31773
77.58,0.0036,0.05296,0.596,0.31773
77.59,0.0036,0.05296,0.596,0.31773
77.6,0.0036,0.05296,0.596,0.31773
77.61,0.0036,0.05296,0.596,0.31773
77.62,0.0036,0.05296,0.596,0.31773
77.63,0.0036,0.05296,0.596,0.31773
77.64,0.0036,0.05296,0.596,0.31773
77.65,0.0036,0.05296,0.596,0.31773
77.66,0.0036,0.05296,0.596,0.31773
77.67,0.0036,0.05296,0.596,0.31773
77.68,0.0036,0.05296,0.596,0.31773
77.69,0.0036,0.05296,0.596,0.31773
77.7,0.0036,0.05296,0.596,0.31773
77.71,0.0036,0.05296,0.596,0.31773
77.72,0.0036,0.05296,0.596,0.31773
77.73,0.0036,0.05296,0.596,0.31773
77.74,0.0036,0.05296,0.596,0.31773
77.75,0.0036,0.05296,0.596,0.31773
77.76,0.0036,0.05296,0.596,0.31773
77.77,0.0036,0.05296,0.596,0.31773
